package_name,ecosystem,cve_id,severity,cvss_score,description,published_date,affected_projects
golang.org/x/net,go,GO-2022-0197,UNKNOWN,,Panic when parsing certain inputs in golang.org/x/net/html,2022-07-01T20:15:19Z,1
golang.org/x/net,go,GO-2022-0236,UNKNOWN,,Panic due to large headers in net/http and golang.org/x/net/http/httpguts,2022-07-15T23:04:18Z,1
golang.org/x/net,go,GO-2022-0288,UNKNOWN,,Unbounded memory growth in net/http and golang.org/x/net/http2,2022-07-15T23:08:33Z,1
golang.org/x/net,go,GO-2022-0536,UNKNOWN,,Reset flood in net/http and golang.org/x/net/http,2022-08-01T22:20:53Z,1
golang.org/x/net,go,GO-2022-0969,UNKNOWN,,Denial of service in net/http and golang.org/x/net/http2,2022-09-12T20:23:06Z,1
golang.org/x/net,go,GO-2022-1144,UNKNOWN,,Excessive memory growth in net/http and golang.org/x/net/http2,2022-12-08T19:01:21Z,1
golang.org/x/net,go,GO-2023-1495,UNKNOWN,,Request smuggling due to improper request handling in golang.org/x/net/http2/h2c,2023-01-13T22:39:40Z,1
golang.org/x/net,go,GO-2023-1571,UNKNOWN,,Denial of service via crafted HTTP/2 stream in net/http and golang.org/x/net,2023-02-16T22:31:36Z,1
golang.org/x/net,go,GO-2023-1988,UNKNOWN,,Improper rendering of text nodes in golang.org/x/net/html,2023-08-02T15:06:27Z,1
golang.org/x/net,go,GO-2023-2102,UNKNOWN,,HTTP/2 rapid reset can cause excessive work in net/http,2023-10-11T16:49:53Z,1
golang.org/x/net,go,GO-2024-2687,UNKNOWN,,HTTP/2 CONTINUATION flood in net/http,2024-04-03T21:12:01Z,1
golang.org/x/net,go,GO-2024-3333,UNKNOWN,,Non-linear parsing of case-insensitive content in golang.org/x/net/html,2024-12-18T20:22:06Z,1
golang.org/x/net,go,GO-2025-3503,UNKNOWN,,HTTP Proxy bypass using IPv6 Zone IDs in golang.org/x/net,2025-03-12T18:17:07Z,1
golang.org/x/net,go,GO-2025-3595,UNKNOWN,,Incorrect Neutralization of Input During Web Page Generation in x/net in golang.org/x/net,2025-04-16T16:54:55Z,1
golang.org/x/sys,go,GO-2022-0493,UNKNOWN,,Incorrect privilege reporting in syscall and golang.org/x/sys/unix,2022-07-15T23:30:12Z,1
golang.org/x/text,go,GO-2020-0015,UNKNOWN,,Infinite loop when decoding some inputs in golang.org/x/text,2021-04-14T20:04:52Z,1
golang.org/x/text,go,GO-2021-0113,UNKNOWN,,Out-of-bounds read in golang.org/x/text/language,2021-10-06T17:51:21Z,1
golang.org/x/text,go,GO-2022-1059,UNKNOWN,,Denial of service via crafted Accept-Language header in golang.org/x/text/language,2022-10-11T18:16:24Z,1
gopkg.in/yaml.v3,go,GO-2022-0603,UNKNOWN,,Panic in gopkg.in/yaml.v3,2022-08-22T18:00:47Z,1
handlebars,npm,GHSA-f52g-6jhx-586p,UNKNOWN,,Denial of Service in handlebars,2020-09-03T23:20:12Z,1
handlebars,npm,GHSA-g9r4-xpmj-mj65,UNKNOWN,,Prototype Pollution in handlebars,2020-09-04T15:06:32Z,1
handlebars,npm,GHSA-q2c6-c6pm-g3gh,UNKNOWN,,Arbitrary Code Execution in handlebars,2020-09-04T15:07:38Z,1
hpack,pypi,PYSEC-2017-87,UNKNOWN,,"A HTTP/2 implementation built using any version of the Python HPACK library between v1.0.0 and v2.2.0 could be targeted for a denial of service attack, specifically a so-called ""HPACK Bomb"" attack. This attack occurs when an attacker inserts a header field that is exactly the size of the HPACK dynamic header table into the dynamic header table. The attacker can then send a header block that is simply repeated requests to expand that field in the dynamic table. This can lead to a gigantic compression ratio of 4,096 or better, meaning that 16kB of data can decompress to 64MB of data on the target machine.",2017-01-10T15:59:00Z,1
html5lib,pypi,PYSEC-2017-14,UNKNOWN,,The serializer in html5lib before 0.99999999 might allow remote attackers to conduct cross-site scripting (XSS) attacks by leveraging mishandling of the < (less than) character in attribute values.,2017-02-22T16:59:00Z,1
html5lib,pypi,PYSEC-2017-15,UNKNOWN,,"The serializer in html5lib before 0.99999999 might allow remote attackers to conduct cross-site scripting (XSS) attacks by leveraging mishandling of special characters in attribute values, a different vulnerability than CVE-2016-9909.",2017-02-22T16:59:00Z,1
httplib2,pypi,PYSEC-2014-81,UNKNOWN,,"httplib2 0.7.2, 0.8, and earlier, after an initial connection is made, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",2014-01-18T21:55:00Z,1
httplib2,pypi,PYSEC-2020-46,UNKNOWN,,"In httplib2 before version 0.18.0, an attacker controlling unescaped part of uri for `httplib2.Http.request()` could change request headers and body, send additional hidden requests to same server. This vulnerability impacts software that uses httplib2 with uri constructed by string concatenation, as opposed to proper urllib building with escaping. This has been fixed in 0.18.0.",2020-05-20T16:15:00Z,1
httplib2,pypi,PYSEC-2021-16,UNKNOWN,,"httplib2 is a comprehensive HTTP client library for Python. In httplib2 before version 0.19.0, a malicious server which responds with long series of ""\xa0"" characters in the ""www-authenticate"" header may cause Denial of Service (CPU burn while parsing header) of the httplib2 client accessing said server. This is fixed in version 0.19.0 which contains a new implementation of auth headers parsing using the pyparsing library.",2021-02-08T20:15:00Z,1
httpx,pypi,PYSEC-2022-183,UNKNOWN,,"Encode OSS httpx <=1.0.0.beta0 is affected by improper input validation in `httpx.URL`, `httpx.Client` and some functions using `httpx.URL.copy_with`.",2022-04-28T14:15:00Z,1
hyper,crates,GHSA-f67m-9j94-qv9j,UNKNOWN,,Parser creates invalid uninitialized value,2022-06-16T23:59:29Z,1
hyper,crates,RUSTSEC-2022-0022,UNKNOWN,,Parser creates invalid uninitialized value,2022-05-10T12:00:00Z,1
jquery,npm,GHSA-579v-mp3v-rrw5,UNKNOWN,,jQuery vulnerable to Cross-Site Scripting (XSS),2022-05-14T01:09:51Z,1
jupyter-server,pypi,PYSEC-2020-234,UNKNOWN,,"Jupyter Server before version 1.0.6 has an Open redirect vulnerability. A maliciously crafted link to a jupyter server could redirect the browser to a different website. All jupyter servers are technically affected, however, these maliciously crafted links can only be reasonably made for known jupyter server hosts. A link to your jupyter server may appear safe, but ultimately redirect to a spoofed server on the public internet.",2020-11-24T21:15:00Z,1
jupyter-server,pypi,PYSEC-2020-50,UNKNOWN,,"The Jupyter Server provides the backend (i.e. the core services, APIs, and REST endpoints) for Jupyter web applications like Jupyter notebook, JupyterLab, and Voila. In Jupyter Server before version 1.1.1, an open redirect vulnerability could cause the jupyter server to redirect the browser to a different malicious website. All jupyter servers running without a base_url prefix are technically affected, however, these maliciously crafted links can only be reasonably made for known jupyter server hosts. A link to your jupyter server may *appear* safe, but ultimately redirect to a spoofed server on the public internet. This same vulnerability was patched in upstream notebook v5.7.8. This is fixed in jupyter_server 1.1.1. If upgrade is not available, a workaround can be to run your server on a url prefix: ""jupyter server --ServerApp.base_url=/jupyter/"".",2020-12-21T18:15:00Z,1
jupyter-server,pypi,PYSEC-2022-179,UNKNOWN,,"The Jupyter Server provides the backend (i.e. the core services, APIs, and REST endpoints) for Jupyter web applications. Prior to version 1.15.4, unauthorized actors can access sensitive information from server logs. Anytime a 5xx error is triggered, the auth cookie and other header values are recorded in Jupyter Server logs by default. Considering these logs do not require root access, an attacker can monitor these logs, steal sensitive auth/cookie information, and gain access to the Jupyter server. Jupyter Server version 1.15.4 contains a patch for this issue. There are currently no known workarounds.",2022-03-23T21:15:00Z,1
jupyter-server,pypi,PYSEC-2022-211,UNKNOWN,,"Jupyter Server provides the backend (i.e. the core services, APIs, and REST endpoints) for Jupyter web applications like Jupyter Notebook. Prior to version 1.17.1, if notebook server is started with a value of `root_dir` that contains the starting user's home directory, then the underlying REST API can be used to leak the access token assigned at start time by guessing/brute forcing the PID of the jupyter server. While this requires an authenticated user session, this URL can be used from a cross-site scripting payload or from a hooked or otherwise compromised browser to leak this access token to a malicious third party. This token can be used along with the REST API to interact with Jupyter services/notebooks such as modifying or overwriting critical files, such as .bashrc or .ssh/authorized_keys, allowing a malicious user to read potentially sensitive data and possibly gain control of the impacted system. This issue is patched in version 1.17.1.",2022-06-14T21:15:00Z,1
jupyter_core,pypi,PYSEC-2022-42974,UNKNOWN,,Jupyter Core is a package for the core common functionality of Jupyter projects. Jupyter Core prior to version 4.11.2 contains an arbitrary code execution vulnerability in `jupyter_core` that stems from `jupyter_core` executing untrusted files in CWD. This vulnerability allows one user to run code as another. Version 4.11.2 contains a patch for this issue. There are no known workarounds.,2022-10-26T20:15:00Z,1
loguru,pypi,PYSEC-2022-14,UNKNOWN,,Improper Privilege Management in Conda loguru prior to 0.5.3.,2022-01-25T09:15:00Z,1
mako,pypi,PYSEC-2010-1,UNKNOWN,,"Mako before 0.3.4 relies on the cgi.escape function in the Python standard library for cross-site scripting (XSS) protection, which makes it easier for remote attackers to conduct XSS attacks via vectors involving single-quote characters and a JavaScript onLoad event handler for a BODY element.",2010-07-02T19:00:00Z,1
mako,pypi,PYSEC-2022-260,UNKNOWN,,Sqlalchemy mako before 1.2.2 is vulnerable to Regular expression Denial of Service when using the Lexer class to parse. This also affects babelplugin and linguaplugin.,2022-09-07T13:15:00Z,1
markdown-it-py,pypi,PYSEC-2023-23,UNKNOWN,,"Denial of service could be caused to the command line interface of markdown-it-py, before v2.2.0, if an attacker was allowed to use invalid UTF-8 characters as input.",2023-02-22T23:15:00Z,1
markdown-it-py,pypi,PYSEC-2023-24,UNKNOWN,,"Denial of service could be caused to markdown-it-py, before v2.2.0, if an attacker was allowed to force null assertions with specially crafted input.",2023-02-23T00:15:00Z,1
markdown2,pypi,PYSEC-2018-13,UNKNOWN,,"An issue was discovered in markdown2 (aka python-markdown2) through 2.3.5. The safe_mode feature, which is supposed to sanitize user input against XSS, is flawed and does not escape the input properly. With a crafted payload, XSS can be triggered, as demonstrated by omitting the final '>' character from an IMG tag.",2018-01-18T21:29:00Z,1
markdown2,pypi,PYSEC-2020-235,UNKNOWN,,python-markdown2 before 1.0.1.14 has multiple cross-site scripting (XSS) issues.,2020-01-15T21:15:00Z,1
markdown2,pypi,PYSEC-2020-65,UNKNOWN,,"python-markdown2 through 2.3.8 allows XSS because element names are mishandled unless a \w+ match succeeds. For example, an attack might use elementname@ or elementname- with an onclick attribute.",2020-04-20T16:15:00Z,1
markdown2,pypi,PYSEC-2021-20,UNKNOWN,,"markdown2 >=1.0.1.18, fixed in 2.4.0, is affected by a regular expression denial of service vulnerability. If an attacker provides a malicious string, it can make markdown2 processing difficult or delayed for an extended period of time.",2021-03-03T16:15:00Z,1
marshmallow,pypi,PYSEC-2018-67,UNKNOWN,,"In the marshmallow library before 2.15.1 and 3.x before 3.0.0b9 for Python, the schema ""only"" option treats an empty list as implying no ""only"" option, which allows a request that was intended to expose no fields to instead expose all fields (if the schema is being filtered dynamically using the ""only"" option, and there is a user role that produces an empty value for ""only"").",2018-09-18T17:29:00Z,1
mpmath,pypi,PYSEC-2021-427,UNKNOWN,,A Regular Expression Denial of Service (ReDOS) vulnerability was discovered in Mpmath v1.0.0 when the mpmathify function is called.,2021-06-21T20:15:00Z,1
nltk,pypi,PYSEC-2019-106,UNKNOWN,,"NLTK Downloader before 3.4.5 is vulnerable to a directory traversal, allowing attackers to write arbitrary files via a ../ (dot dot slash) in an NLTK package (ZIP archive) that is mishandled during extraction.",2019-08-22T16:15:00Z,1
nltk,pypi,PYSEC-2021-356,UNKNOWN,,nltk is vulnerable to Inefficient Regular Expression Complexity,2021-09-27T13:15:00Z,1
nltk,pypi,PYSEC-2021-859,UNKNOWN,,"NLTK (Natural Language Toolkit) is a suite of open source Python modules, data sets, and tutorials supporting research and development in Natural Language Processing. Versions prior to 3.6.5 are vulnerable to regular expression denial of service (ReDoS) attacks. The vulnerability is present in PunktSentenceTokenizer, sent_tokenize and word_tokenize. Any users of this class, or these two functions, are vulnerable to the ReDoS attack. In short, a specifically crafted long input to any of these vulnerable functions will cause them to take a significant amount of execution time. If your program relies on any of the vulnerable functions for tokenizing unpredictable user input, then we would strongly recommend upgrading to a version of NLTK without the vulnerability. For users unable to upgrade the execution time can be bounded by limiting the maximum length of an input to any of the vulnerable functions. Our recommendation is to implement such a limit.",2021-12-23T18:15:00Z,1
nltk,pypi,PYSEC-2022-5,UNKNOWN,,nltk is vulnerable to Inefficient Regular Expression Complexity,2022-01-04T15:15:00Z,1
nltk,pypi,PYSEC-2024-167,UNKNOWN,,"NLTK through 3.8.1 allows remote code execution if untrusted packages have pickled Python code, and the integrated data package download functionality is used. This affects, for example, averaged_perceptron_tagger and punkt.",2024-06-27T22:15:10Z,1
num2words,pypi,MAL-2025-6794,UNKNOWN,,Malicious code in num2words (PyPI),2025-08-06T01:01:03Z,1
num2words,pypi,PYSEC-2025-72,UNKNOWN,,"After a successful phishing attack, new versions of `num2words` were published containing malware.",2025-07-31T14:52:26.947995Z,1
opencv-contrib-python,pypi,PYSEC-2023-181,UNKNOWN,,opencv-contrib-python versions before v4.8.1.78 bundled libwebp binaries in wheels that are vulnerable to CVE-2023-4863. opencv-contrib-python v4.8.1.78 upgrades the bundled libwebp binary to v1.3.2.,2023-09-29T21:31:46.267509Z,1
org.apache.commons:commons-collections4,maven,GHSA-6hgm-866r-3cjv,UNKNOWN,,Insecure Deserialization in Apache Commons Collection,2020-06-15T20:36:20Z,1
org.apache.commons:commons-compress,maven,GHSA-6fxm-66hq-fc96,UNKNOWN,,Uncontrolled Resource Consumption in Apache Commons Compress,2022-05-13T01:07:05Z,1
org.hibernate:hibernate-validator,maven,GHSA-845h-985r-jrqh,UNKNOWN,,Improper Authentication in Hibernate Validator,2022-05-14T01:18:38Z,1
org.postgresql:postgresql,maven,GHSA-673j-qm5f-xpv8,UNKNOWN,,pgjdbc Arbitrary File Write Vulnerability,2022-02-16T00:08:18Z,1
org.postgresql:postgresql,maven,GHSA-727h-hrw8-jg8q,UNKNOWN,,Path traversal in org.postgresql:postgresql,2022-03-11T00:02:02Z,1
org.postgresql:postgresql,maven,GHSA-h86w-m5rm-xr33,UNKNOWN,,Unescaped parameters in the PostgreSQL JDBC driver,2022-05-17T05:20:42Z,1
org.xmlunit:xmlunit-core,maven,GHSA-chfm-68vv-pvw5,UNKNOWN,,XMLUnit for Java has Insecure Defaults when Processing XSLT Stylesheets,2024-05-01T16:40:01Z,1
paramiko,pypi,PYSEC-2008-8,UNKNOWN,,"common.py in Paramiko 1.7.1 and earlier, when using threads or forked processes, does not properly use RandomPool, which allows one session to obtain sensitive information from another session by predicting the state of the pool.",2008-01-16T23:00:00Z,1
paramiko,pypi,PYSEC-2018-19,UNKNOWN,,"transport.py in the SSH server implementation of Paramiko before 1.17.6, 1.18.x before 1.18.5, 2.0.x before 2.0.8, 2.1.x before 2.1.5, 2.2.x before 2.2.3, 2.3.x before 2.3.2, and 2.4.x before 2.4.1 does not properly check whether authentication is completed before processing other requests, as demonstrated by channel-open. A customized SSH client can simply skip the authentication step.",2018-03-13T18:29:00Z,1
paramiko,pypi,PYSEC-2018-69,UNKNOWN,,"Paramiko version 2.4.1, 2.3.2, 2.2.3, 2.1.5, 2.0.8, 1.18.5, 1.17.6 contains a Incorrect Access Control vulnerability in SSH server that can result in RCE. This attack appear to be exploitable via network connectivity.",2018-10-08T15:29:00Z,1
paramiko,pypi,PYSEC-2022-166,UNKNOWN,,"In Paramiko before 2.10.1, a race condition (between creation and chmod) in the write_private_key_file function could allow unauthorized information disclosure.",2022-03-17T22:15:00Z,1
pipreqs,pypi,PYSEC-2023-99,UNKNOWN,,A dependency confusion in pipreqs v0.3.0 to v0.4.11 allows attackers to execute arbitrary code via uploading a crafted PyPI package to the chosen repository server.,2023-06-30T20:15:00Z,1
protobuf,crates,RUSTSEC-2024-0437,UNKNOWN,,Crash due to uncontrolled recursion in protobuf crate,2024-12-12T12:00:00Z,1
pyOpenSSL,pypi,PYSEC-2013-31,UNKNOWN,,"The X509Extension in pyOpenSSL before 0.13.1 does not properly handle a '\0' character in a domain name in the Subject Alternative Name field of an X.509 certificate, which allows man-in-the-middle attackers to spoof arbitrary SSL servers via a crafted certificate issued by a legitimate Certification Authority.",2013-09-30T21:55:00Z,1
pyOpenSSL,pypi,PYSEC-2018-23,UNKNOWN,,Python Cryptographic Authority pyopenssl version prior to version 17.5.0 contains a CWE-416: Use After Free vulnerability in X509 object handling that can result in Use after free can lead to possible denial of service or remote code execution.. This attack appear to be exploitable via Depends on the calling application and if it retains a reference to the memory.. This vulnerability appears to have been fixed in 17.5.0.,2018-10-08T15:29:00Z,1
pyOpenSSL,pypi,PYSEC-2018-24,UNKNOWN,,"Python Cryptographic Authority pyopenssl version Before 17.5.0 contains a CWE - 401 : Failure to Release Memory Before Removing Last Reference vulnerability in PKCS #12 Store that can result in Denial of service if memory runs low or is exhausted. This attack appear to be exploitable via Depends upon calling application, however it could be as simple as initiating a TLS connection. Anything that would cause the calling application to reload certificates from a PKCS #12 store.. This vulnerability appears to have been fixed in 17.5.0.",2018-10-08T15:29:00Z,1
pyYAML,pypi,PYSEC-2018-49,UNKNOWN,,"In PyYAML before 5.1, the yaml.load() API could execute arbitrary code if used with untrusted data. The load() function has been deprecated in version 5.1 and the 'UnsafeLoader' has been introduced for backward compatibility with the function.",2018-06-27T12:29:00Z,1
pyYAML,pypi,PYSEC-2020-176,UNKNOWN,,"PyYAML 5.1 through 5.1.2 has insufficient restrictions on the load and load_all functions because of a class deserialization issue, e.g., Popen is a class in the subprocess module. NOTE: this issue exists because of an incomplete fix for CVE-2017-18342.",2020-02-19T04:15:00Z,1
pyYAML,pypi,PYSEC-2020-96,UNKNOWN,,"A vulnerability was discovered in the PyYAML library in versions before 5.3.1, where it is susceptible to arbitrary code execution when it processes untrusted YAML files through the full_load method or with the FullLoader loader. Applications that use the library to process untrusted input may be vulnerable to this flaw. An attacker could use this flaw to execute arbitrary code on the system by abusing the python/object/new constructor.",2020-03-24T15:15:00Z,1
pyYAML,pypi,PYSEC-2021-142,UNKNOWN,,"A vulnerability was discovered in the PyYAML library in versions before 5.4, where it is susceptible to arbitrary code execution when it processes untrusted YAML files through the full_load method or with the FullLoader loader. Applications that use the library to process untrusted input may be vulnerable to this flaw. This flaw allows an attacker to execute arbitrary code on the system by abusing the python/object/new constructor. This flaw is due to an incomplete fix for CVE-2020-1747.",2021-02-09T21:15:00Z,1
pycrypto,pypi,PYSEC-2012-16,UNKNOWN,,"PyCrypto before 2.6 does not produce appropriate prime numbers when using an ElGamal scheme to generate a key, which reduces the signature space or public key space and makes it easier for attackers to conduct brute force attacks to obtain the private key.",2012-06-17T03:41:00Z,1
pycrypto,pypi,PYSEC-2013-29,UNKNOWN,,"The Crypto.Random.atfork function in PyCrypto before 2.6.1 does not properly reseed the pseudo-random number generator (PRNG) before allowing a child process to access it, which makes it easier for context-dependent attackers to obtain sensitive information by leveraging a race condition in which a child process is created and accesses the PRNG within the same rate-limit period as another process.",2013-10-26T17:55:00Z,1
